"Uma pesquisa divulgada por um site mostra Jair Bolsonaro disparado em primeiro lugar, com o dobro de votos do segundo classificado, Ciro Gomes.Ele tem entre 21% e 25% e o candidato do PDT aparece, no máximo,... https://t.co/HSF354KgSt","""location"":""Natal- RN -  Brasil """
@SchuldinerKrieg Do princípio ao fimBOLSONARO PRESIDENTE????,"""location"":null"
@Nelsonfsilva1 Globo News está se borrando de medo do Bolsonaro!!!!!!!,"""location"":""Uberlândia"
" Brasil"",Bolsonaro é líder ISOLADO Doria decepciona e empata com Alckmin, diz DataPoder360 https://t.co/L1fV1UQePs via @Poder360","""location"":""Belém-PA"
" Brasil"",Pergunto de novo. O que melhorou? Mais dinheiro no bolso? Estou cagando para os sindicatos, mas não melhorou nada. Essa nova lei foi só um engodo para brasileiro bater palma enquanto a mudança na CLT só melhorou para grande empresário. https://t.co/NXz6TFbrTA","""location"":""Rio de Janeiro"""
"Bolsonaro é líder isolado Doria decepciona e empata com Alckmin, diz DataPoder360 https://t.co/L1fV1UQePs via @Poder360","""location"":""Belém-PA"
" Brasil"",Data folha e IBOPE kkkkk https://t.co/X2rsVmUD9M","""location"":""São Paulo"
" Brasil"",Marketing politico! Nas eleições todos politicos mentem igual ao Bolsonaro.Que a vida toda foi estatizante. Votou sempre como estatizante. E agora faz uma profissão de fé liberal!Mente como rodo politico em ano de eleição! https://t.co/wbdhprbUK1","""location"":""Goiânia"
" Brasil"",botei até música mais alta pra evitar ouvir a da conversa do fã clube do bolsonaro e do lula aquigente são 7 horas da manh pfvr não se grita merda no ônibus esse horário","""location"":""ctur"""
Maçons e ativistas na 'guerrilha' Bolsonaro @estadao:  https://t.co/gdhbaonSWT Eu apoio.,"""location"":""Guará"
" Brasília"",@BouloseSonia18 @FelipeSRamos93 @rrbelle @jairbolsonaro @mtst Ou seja vagabundo profissional. Bolsonaro 2018 LEVA NO PRIMEIRO TURNO! E elege sucessor!","""location"":""Brasil"""
Por isso eu falo que Maçon e lixo a mesma coisa. E as vezes o Lixo é mais digno https://t.co/tRqNmI1QKQ,"""location"":""TARDIS"""
Bolsonaro estará em Aracaju dia 7 de Junho. Vamos prestigiar. https://t.co/AJakpa8Otc,"""location"":null"
"Bolsonaro vence e Paulo Guedes convence.O vídeo é longo. Eu o ouvi no carro, a caminho do trabalho. Excelente.Seria bom que os outros membros da futura equipe de governo expusessem seu pensamento, como o Paulo Guedes fez.https://t.co/ez4jIgVLW3","""location"":""Brasília"
" Brasil"",@lui4405732 @jairbolsonaro Verdade, eu não estou questionando o q vc disse. Só falei pra vc procurar as reformas sociais e posições exonomicas do Bolsonaro.","""location"":null"
@claudiotognolli jamais me curei a está candidatura . Acho ele um tremendo ignorante e a culpa desta liderança não é dele e sim da população de novo sem preparo para eleger seus representantes. https://t.co/yAzX0sBljF,"""location"":""Ribeirão"
" Brasil"",Muito preocupante...Pela primeira vez Bolsonaro ganha no 2º turno nas simulações. Na verdade, ele ganha para a omissão, pois em todos os cenários testados de... https://t.co/Jjts7F4aRD","""location"":""Bezerros/PE"""
"@EdicarlosOli @mariosabinof Não sou Bolsonaro, mas me parece que o alvo indireto é ele. Ou então planejam um golpe e tentam desmoralizar o Exército antes, para não ter reação.","""location"":null"
@jairbolsonaro @eduardocosta Eduardo Costa e Gustavo Lima nunca mais serão chamados para se apresentar na globo!#Bolsonaro2018 #BolsonaroPresidente #Bolsonaro,"""location"":null"
A Rede Globo não compara mais TRUMP com Bolsonaro pq? Pq não mostra as pesquisas? Bolsonaro na frente ia fazer um monte de GENTE que VOTA em quem está ganhando votar em Bolsonaro né? ?????CRISTÃO NÃO VOTA NA ESQUERDA https://t.co/wN0Mcl9vgG,"""location"":null"
Caetano apoia Ciro e você ai babando Bolsonaro kkkk https://t.co/6M8PQbL9mb,"""location"":""São Luis MA Brasil"""
\u003eEstadaoPolitica Maçons e ativistas na 'guerrilha' Bolsonaro https://t.co/7UiLZfN9aY https://t.co/8FhFdwlYHI,"""location"":""Brasil"""
"@gabrielsouzafil @juniortorino73 @marianasousa123 @WegdonP @ManuelaDavila Quanto amor. Qual o problema do cara votar no Bolsonaro? Os ditadores q vcs defendem são homens: Che, Fidel, Maduro,Lula...ah e Pablo Vittar, q não é ditador apesar de ser cantora é homem tbm. Então acho q essa raça não é tão nojenta","""location"":""Brasil"""
Nego acha que votando no Bolsonaro vai ter dinheiro pra comprar arma KKK,"""location"":""Maricá"
" Brasil"",Até o @augustosnunes no meio usando rótulos... mas acho que ele aprendeu com isso e ao lado do @BlogDoPim tem feito jornalismo e por isso o @OsPingosnosisJP tem sido o sucesso que é!Aqui no Brasil vai dar Jair Bolsonaro, tá ok!? https://t.co/oett37EXuB","""location"":""Porto Alegre"
" Brasil"",@omatheuslima_ @rodaviva Se já convidaram pessoas a dedo para entrevistar Álvaro Dias, quem será que vão convidar para entrevistar Bolsonaro?","""location"":null"
Deixa Bolsonaro assumir para a vagabundagem se alvoroçar. https://t.co/LD2tErqG07,"""location"":null"
"Bolsonaro é líder Doria decepciona e empata com Alckmin, diz DataPoder360 https://t.co/BXhSXJL7Ol via @Poder360","""location"":"" Brazil"""
Me ha gustado un vídeo de @YouTube (https://t.co/5UmFlRu6Am - Presidiários de MG mandam recado e Bolsonaro deixa a dica).,"""location"":null"
"DataPoder360 gigante: Bolsonaro consolidado, Alckmin e Doria igualmente mal e Haddad já numericamente à frente dos dois https://t.co/zy2AqyEB8c","""location"":null"
Os brasileiros caminham para a verdadeira Intervenção na Política: @jairbolsonaro Leia mais: https://t.co/Radr8C4ej8,"""location"":""Paraná/Brasil"""
@yagomelo16 @conexaopolitica Pesquisa só na apuração.....Bolsonaro 2018,"""location"":""Carpina"
" Brasil"",@diogomainardi O medo é generalizado... Bolsonaro é a intervenção chancelada pelo voto... Não existe outra solução para esse país se não for o Bolsonaro, não esperem mudanças com os candidatos que estão na disputa. Eles não tem compromisso com a família nem com a nação!","""location"":""Brasil"""
Aquele abraço!!! https://t.co/gLxoEzOQR4,"""location"":""magalhães de almeida"""
Gostei de um vídeo @YouTube https://t.co/ROXvHWJUKi Bolsonaro explica como é feito o embarque em aviões (MAI/2018),"""location"":""São Paulo"
" Brasil"",@FR_BSB @Poder360 Essa teoria que o Bolsonaro iria se desidrata sem o lula já foi pro ralo, o candidato só cresce.","""location"":null"
"Dá no 1º turno, somente se derem ´´golpe`´ com as urnas eletrônicas. Classe média no Brasil inteiro é na sua maioria Bolsonaro, a pobreza é metade, só os ´´bonitos`` que ou vão contra ou pior, acham desculpas para não votar num homem de coragem. https://t.co/yFHh01Y9EE","""location"":""Palmas - TO - BR"""
"@diogomainardi Essa pesquisa se aproxima do movimento que vemos nas ruas. Se a eleição fosse hj, certamente a vitória seria de Bolsonaro.","""location"":""Planet Earth"
" Crust, Highlands, DF, BSB."",Bolsonaro chega a 25% em pesquisa  https://t.co/8jS6cbOHE0","""location"":null"
querer tirar o temer e votar no bolsonaro é a mesma coisa que cagar e não limpar o cu,"""location"":""Lana del rey"""
Pesquisa DataPoder360 apontando Jair Bolsonaro e Ciro Gomes no segundo turno. Que belo cenário de caos para começar a nossa terça-feira.,"""location"":""Florianópolis"""
"@N_Carvalheira URGENTE! Peço a todos q declaram q as próximas eleições vão consertar o país q informem quais são então os candidatos com reais chances e intenções de executar as reformas necessárias! Não vale dizer só o Bolsonaro porque sozinho, sem forte apoio político, ele não fará nada!","""location"":null"
"deixamos passar de qualquer jeito, somente agora vimos que o Brasil é riquíssimo, e nós somos pobres, e não temos segurança, educação , saúde. nosso dinheiro é administrado por bandidos. vejam a pergunta que farei ao Bolsonaro. Bolsonaro, faz quase 30 anos que vocês está na","""location"":null"
Vi as pesquisas do @Poder360 e o Bolsonaro tem no mínimo o dobro de votos envergonhados. Dependendo do que aconteça  pode realmente levar em primeiro turno. (o nunca Bolsonaro da uma risada nervosa no bistrô e café que está tomando Kopi Luwak pensando hauahaua impossível) https://t.co/Q0QXUttJVU,"""location"":null"
O Alckmin lançou o app Talckmin.O Bolsonaro podia lançar o app Talquei? #alckmin #talckmin    #Bolsonaro2018 #Bolsonaropresidente @jairbolsonaro @geraldoalckmin,"""location"":""Santo André"
" Brasil"",@Estadao @ECantanhede Estão querendo diminuir o Bolsonaro de qualquer jeito...","""location"":null"
"@Estadao @ECantanhede Só na cabeça de vcs , kkkk vamos ter o primeiro governo honesto https://t.co/JqAu4ktE7e direita depois do regime militar BOLSONARO VEM AI .","""location"":""rio de janeiro"""
bolsonaro dano show de humildade meu voto é seu ????fé e força sabedoria e Deus no coração podemos melhorar esse brasil sim   https://t.co/pxfy4AQPiq,"""location"":""Barra de São Francisco"
" Brasil"",@ManuelaDavila Obrigada por fazer campanha para o Bolsonaro, eu sempre soube que vc tinha alguma utilidade...","""location"":""Brasil"""
Tô esperando o que tbm de uma pessoa quer votar no Bolsonaro.,"""location"":null"
"Thales é eleitor do Bolsonaro e eu não. Mas isso NUNCA abalou a nossa amizade, pois batalhas se vencem nas ruas/urnas. Quando eu \""apanhei\"" foi ele quem me ajudou e colocou cara a tapa por mim.Resolvam com argumentos plausíveis e não com \""parabéns pela coragem porque noção,,,,,\"" https://t.co/zuakz5Mywr","""location"":""ni - bxd - errejota """
Gostei de um vídeo @YouTube https://t.co/dTw4Fg6ptO Costa se revolta e grava vídeo ao Bolsonaro,"""location"":""São Paulo"
" Brasil"",Me ha gustado un vídeo de @YouTube (https://t.co/LQuA9DL6Jy - Jair Bolsonaro AINDA não foi assassinado por um milagre. Entenda os","""location"":null"
"@rodrigoprado @DCM_online @cirogomes E Lula preso com um Bolsonaro  ou alckmin de presidente corre sérios riscos, inclusive de vida. Não acho que podemos nos dar ao luxo de perder essas eleições.","""location"":null"
"@Estadao @EstadaoPolitica Não pera! O problema não é votar em Bolsonaro, até eu já cogitei essa idéia. Agora, ficar praticamente \""adorando\"" um político que ainda não foi eleito e não realizou suas promessas? Não é melhor esperar um pouco?","""location"":""São Luís"
" Maranhão"",Esses canalhas estão espalhando, por exemplo, entre milhares e milhares de seguidores (fora WhatsApp), que se a \""solução Bolsonaro\"" não funcionar nas urnas, um golpe militar é desejável. Você não está batendo palmas, mas os malucos já estão dançando. É uma fucking rave já.","""location"":""São Paulo"
" Brasil"",Ganho para ficar 4 anos. É a ganancia https://t.co/x8UUrKpGeU","""location"":""Brasil"""
"@diogomainardi Dei um print aqui. Quando as urnas se abrirem  e o Bolsonaro levar no primeiro turno, faço a postagem aqui nos comentários. Rsrs","""location"":""Brasil"""
acordei mais doente que eleitor do bolsonaro,"""location"":null"
"Bolsonaro é líder Doria decepciona e empata com Alckmin, diz DataPoder360 https://t.co/6bMzW7bDOQ via @Poder360","""location"":null"
"@reinaldoazevedo Geralmente quem esculacha o RA nas redes tem o mesmo perfil, esquerdinha fora Temer da Vila Madalena, ou lavajatista verde amarelo Bolsonaro eu não sou corrupto. Acéfalos.","""location"":""São Paulo"
" Brasil"",Ganhou para ficar 4 anos. É a ganância https://t.co/x8UUrKpGeU","""location"":""Brasil"""
"@ferrisss @rosa_riscala Se Doria não se candidatar, Bolsonaro leva fácil essa eleição.","""location"":""Recife"
" Brasil"",\u003eEstadaoPolitica Maçons e ativistas na 'guerrilha' Bolsonaro https://t.co/lU5p2ncYzP https://t.co/HIaVnMlvJ2","""location"":null"
Alckmin diz que Bolsonaro é estatizante. https://t.co/AnnPBhm65t,"""location"":""Brasil"""
vontade de fazer um molotov pra tacar no outdoor do bolsonaro que tem no meu bairro,"""location"":""Rio de Janeiro"
" Brasil"",@rosalvobarsa @diogomainardi Obrigada... Bolsonaro é o pavor dessa turma, que se acha preparada para ensinar tudo a vc, mas é incapaz de colaborar com ideias que possam ser implementadas pelo o próximo presidente.","""location"":""Brasil"""
@Estadao @ECantanhede #Bolsonaro é a ÚNICA SAÍDA!!!!,"""location"":""Curitiba - PR"""
Eu apoio Bolsonaro. https://t.co/WxVG5KkJRg,"""location"":""Joinville SC"""
Jair Bolsonaro NÃO É nazista https://t.co/FaYjhCifey via @YouTube,"""location"":""Rio de Janeiro"
" Brasil"",Gente, não adianta nada falar fora temer, e votar no Bolsonaro","""location"":null"
"(Na vdd nem vejo promessa alguma do Bolsomito, só populismo e oba-oba. Por isso meu voto é no @joaoamoedonovo)","""location"":null"
"Bom dia, pessoal! @cirogomes se consolida no segundo lugar e o leitor do Bolsonaro é volátil. Qualquer candidato pode entrar na sua bolha com facilidade. O resultado não é nada bom para @MarinaSilva tem que começar uma campanha urgente! #Eleições2018 https://t.co/X5oWK0D48w","""location"":""Santo André"
